Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,500.459991,502.000000,497.500000,500.195007,445.369629,24440
2014-01-02,498.304993,508.500000,497.000000,498.285004,443.668976,111890
2014-01-03,495.315002,502.000000,495.000000,496.894989,442.431274,39520
2014-01-06,501.899994,504.500000,490.000000,498.595001,443.945007,42660
2014-01-07,500.799988,506.600006,497.325012,499.309998,444.581604,73340
2014-01-08,494.299988,516.765015,494.299988,507.489990,451.865021,124240
2014-01-09,512.000000,512.000000,500.000000,504.255005,448.984619,106690
2014-01-10,499.510010,505.649994,499.000000,500.904999,446.001740,142080
2014-01-13,498.500000,508.000000,498.500000,505.500000,450.093109,652240
2014-01-14,502.000000,507.000000,500.075012,501.255005,446.313416,296390
2014-01-15,504.500000,504.500000,490.100006,493.734985,439.617645,104790
2014-01-16,500.000000,506.500000,494.000000,495.304993,441.015564,41560
2014-01-17,504.000000,504.000000,490.100006,494.575012,440.365601,34280
2014-01-20,499.299988,513.000000,493.065002,505.915009,450.462677,86410
2014-01-21,508.799988,511.500000,506.200012,508.575012,452.831085,68610
2014-01-22,511.494995,511.494995,502.500000,504.144989,448.886658,24820
2014-01-23,509.494995,509.494995,501.609985,504.484985,449.189362,40330
2014-01-24,500.100006,504.494995,488.100006,492.179993,438.233124,86060
2014-01-27,490.309998,490.309998,482.299988,484.015015,430.963043,39100
2014-01-28,490.000000,494.040009,478.000000,480.815002,428.113831,60800
2014-01-29,483.774994,487.000000,471.000000,472.519989,420.728027,46690
2014-01-30,471.600006,474.399994,465.399994,468.890015,417.495941,81210
2014-01-31,470.000000,479.000000,460.869995,464.609985,413.685028,79070
2014-02-03,460.700012,471.500000,455.000000,456.339996,406.321411,204090
2014-02-04,452.010010,458.100006,452.010010,455.529999,405.600250,99580
2014-02-05,459.989990,460.165009,451.600006,454.295013,404.500641,45770
2014-02-06,463.700012,463.899994,447.859985,450.404999,401.036987,126410
2014-02-07,454.799988,457.994995,441.799988,442.600006,394.087494,101770
2014-02-10,442.600006,448.890015,440.200012,443.089996,394.523773,156690
2014-02-11,440.600006,448.000000,440.109985,441.779999,393.357361,100790
2014-02-12,443.100006,451.500000,440.250000,443.755005,395.115906,400040
2014-02-13,452.500000,490.000000,451.510010,481.864990,429.048706,1901970
2014-02-14,483.989990,493.799988,482.299988,484.950012,431.795563,739760
2014-02-17,489.899994,494.000000,487.000000,490.434998,436.679352,280960
2014-02-18,490.000000,494.820007,488.519989,492.000000,438.072815,298850
